topic_index,pop_idx,tokens
352,0.04227232331641242,trump presid tillerson secretari state polici foreign white hous rex advis campaign
353,0.07455742165626805,american trade trump unit administr econom presid state war tariff economi compani
354,0.0006519430678402871,mongolia inner mongolian nomad zhuang grassland herder sheep mongol govern region ivanho
355,0.005029720996442762,pla pew jiao gener peopl hurun offic polit command beij accord say
356,0.0025729294964494916,boe aircraft aviat jet order plane airplan airbu commerci compani jetlin aerospac
357,0.0036051677998546676,zhao ziyang parti prime leader tiananmen minist polit beij student offici presid
358,0.08456016463127909,compani list stock exchang share secur market trade investor firm regul public
359,0.0024642049087906146,flight passeng servic rout airport airlin aluminum intern fli air nonstop beij
360,0.002711062119360237,dealer inventori xing discount dealership sale associ lexu month offer gain 57th
361,0.0029362295559919992,jpmorgan xiang honey dimon jami chase skin boj hire want american insur
362,0.005379435429068747,restaur food dish eat menu chicken chef serv cook dine like meal
363,0.004998844022431866,econom america incent save success lesson lie develop world misguid institut cut
364,0.0038314778971181183,newark undercov mice obrien export uniqlo peopl use stencil motel tee work
365,0.00020370024506809986,fosun wagon ferrari luxuri cash etch porsch infin wise zurich ohio lanvin
366,0.004620823160804639,abba say bee linebaugh help time versac local mem kate servic pratt
367,0.0001818309619645221,sweden swedish saab stockholm nordic bso doyl palau bermuda muller kronor scandinavian
368,0.011437425187343395,pet food peopl let governor govern need feder care american want health
369,0.0027445665018382462,eden prairi moslem welch dolphin yeung blumenth river make chi courtney use
370,0.0062239745407262695,indonesia indonesian jakarta countri suharto kuwaiti like joko widodo natuna recent follow
371,0.0031775994139915534,conway hagu famili news commun cremat today kellyann seamen leader peopl die
372,0.0019416751397567263,lithuania budapest refund report juror research racial slander popul nation latino black
373,0.00650591532373836,hao scheme pyramid young peopl mani group say shantou wuzhen make month
374,0.00978247115658989,brook lou model retire stock say siegel queen peopl jiwei sell work
375,0.0051887974078333845,park disney ge theme compani walt execut disneyland say open plan million
376,9.691419184106272e-05,philanthropi rockefel huo philanthropist philanthrop crept welfar butterfli insidi impati donor uninterest
377,0.0037493340426247067,hungarian american remain blackston mcdaniel 3rd tri play world like luxuri worker
378,0.005169758136757153,israel isra palestinian netanyahu benjamin prime tel inmat rosenberg aviv prison bank
379,0.0003224509785431523,marshal thaksin del shinawatra rosario gloria albert oxygen pingyao crovitz arroyo base
380,0.0038262628145026728,dalai lama leader tibet meet tibetan visit beij exil govern talk spiritu
381,0.005530620294983598,save household incom consumpt consum spend growth gdp domest invest rate servic
382,0.004325362219606327,auction guardian poli art hous steinway sale market offer compani beij cultur
383,0.001570393200106875,wushu bronx elev freighter nun deliveryman kaisa aground ezubao mani day jen
384,0.011089023544545164,border disput ministri foreign territori area claim visit countri minist offici rig
385,0.003402631209042317,chiang weng truman macarthur gener war nationalist american generalissimo stilwel museum command
386,0.0020302374262357713,chen offici famili beij guangcheng hous blind activist leav wife escap embassi
387,0.0002990203660051273,nest cartoon pi studio bird havel bator npc ulan san balloon beij
388,0.004983333544801258,huawei compani equip technolog telecom zte network telecommun 5g secur govern wireless
389,0.006549374196807928,shoe footwear pair sneaker shoemak boot balanc like monet huan work size
390,0.03664050186312284,singapor roger execut temasek trade loss compani charg hold cao disclos oil
391,0.004621884640293058,panama nba kowtow panamanian iv say noriega mock peopl slightest potomac basketbal
392,0.002794044257026121,food smithfield melamin compani shuanghui product produc scott pork sicken candi industri
393,0.0029415882123264474,glass salt expressway like yantian glassmak lau toledo windshield monopoli yanjiao hewitt
394,0.0025135166279202786,south thaad lott deploy park sister american korean brother boycott antimissil live
395,0.03307788067470031,wall great street stamp section built mosher ming mile use hike construct
396,0.005157339899942047,hong protest kong govern lam polic citi beij peopl movement demonstr extradit
397,0.007125780491482129,exhibit photograph open art museum work american galleri featur artist nation street
398,0.08708987763708337,bitcoin renminbi exchang currenc trade virtual money cryptocurr digit transact peopl like
399,0.004912979670894788,bomb iaea atom say hiroshima steroid board deton use elbaradei juli concern
400,0.00818853548622742,dog orang line subway rider car commut footprint red mbta anim train
401,0.005730349414516744,passport oneil wikipedia say blizzard entri encyclopedia labrang activis peopl sangay wan
402,0.0085675322459265,offici corrupt parti local govern beij public scandal communist investig peopl case
403,0.009393082071865963,sudan govern south presid countri kill zimbabw minist nation group attack mugab
404,0.003917390057212773,north korea missil nuclear test sanction unit weapon state ballist pyongyang launch
405,0.0020451281664852377,trial jiang gang defend polit charg widow leader confess crime guilt miss
406,0.006869110004204277,rate fed feder central inflat rais bank market reserv economi polici expect
407,0.0021845553144213183,chun swedish gui mighti gome minhai bing beij weight peopl current bain
408,0.001435436717090081,roubini maci million kumar week nouriel piao sanjay spend beij polio continu
409,0.0005565114431354369,zhu jacob lew oster shai reprint licens canav sky nakamichi jone dow
410,0.000823007956576692,grandfath aggressor nippon kishi takeshita sophia kaziani mankel okinotori today macbeth hirohito
411,0.004647481070308426,technolog innov research industri develop manufactur compani product advanc firm american scienc
412,0.00468370226653796,jasmin smack brzezinski gale alastair peopl registri runner govern say ran zbigniew
413,0.005129303452582161,ir account say govern ub american chernick nation vessey foreign plagu middl
414,0.0029557192035402986,fox parliamentari invalid randi hutzler denyer announc unseat twelv vicent lenient stalwart
415,0.0033243298862320326,cotton price fiber unilev compani ndrc govern tcl product cost consum maker
416,0.0020340067728178614,dispos diaper servic stella regul yifan cfo asset industri manag use fdic
417,0.0026288538495157893,icahn joke carl humor tsao accord advis time mani white hous rubel
418,0.007891674459933908,develop estat real build properti million citi project offic market invest accord
419,0.023130328295712765,honey walter mcauliff mondal nation million wolff canola virginia trade countri econom
420,0.01326408001824033,worker factori job compani manufactur labor wage work employ say industri mani
421,0.002799699825634399,cheng tip jonathan bamboo use transduc centrifug jamili help lovel natanz depart
422,0.006168671201841069,charact mandarin like play star english dragon scene action set direct run
423,0.010081338462375113,book publish translat titl print copi author american english edit press pari
424,0.007084605690586856,sun camera beij qin dai surveil peopl hebei video gang govern offici
425,0.005104542602112147,lin ni wichser say capuano forfeit live think work pressley support bleed
426,0.01973188310864386,right human freedom law activist govern lawyer polit peopl legal advoc critic
427,0.00010614775390419942,weinberg lamb dumpl bun noodl frequenc steam stew diner oyster nyt freshli
428,0.007207010748944052,speaker pelosi nanci hous democrat propos levin lawmak boehner servic foley jone
429,0.21539762700021745,china unit chines state trade said american percent year new countri world
430,0.004188201792481716,river dam yangtz project gorg lake water flood reservoir peopl govern offici
431,0.0002510885142079373,shorten murphi morrison dongfeng alexand karmapa saint model colum dorj masculin coutur
432,0.0037781835583775097,pakistan afghanistan pakistani offici afghan taliban terrorist milit group islam militari countri
433,0.006446966221109604,bank lend loan rate central deposit credit borrow fund cut financi money
434,0.002626258953894531,song pan sing dylan acid includ beij young set cassett vivendi short
435,0.006012561999952573,czech pragu citi say zeman terril york ye republ peopl offic presid
436,0.01506543891279847,fan lei scam fraudul katz renault man programm accord fish million work
437,0.002021252196660286,dairi milk cow deer farm water chees california farmer product export knopf
438,0.06165102957468499,currenc yuan china exchang dollar rate trade appreci polici valu allow beij
439,0.0032775723565109795,fur coat american furrier mink pelt inch liszt chopin mani yiyun like
440,0.010572051845356862,economi american consum time world like busi econom rate make real mani
441,0.011182899925293954,store retail brand compani say consum sale market product shop custom sell
442,0.017452056715200687,compani busi foreign china american chines execut invest govern market ventur commerc
443,0.004231195326939765,taiwan chen referendum beij independ offici presid state island militari warn formal
444,0.0025029601269122384,kraft fusion oreo chocol england insect cadburi time columbian exchang plant world
445,0.006823726854038359,wheat whittl farm american farmer say russia black crop world america export
446,0.0003890169591006647,lao rachel laotian vientian andersen mclaughlin busch talbot jeong cta gener compani
447,0.004295073325327592,enterpris privat xie collect state individu power role spenc domin nation whim
448,0.003797992027049623,music concert orchestra perform play musician hall symphoni compos piano work classic
449,0.003002462686727495,resign tung chief execut beij appoint juli departur public successor govern tsang
450,0.0007605252888926141,ecuador roth correa ecuadorean kham rafael naw rori open npr medcalf ao
451,0.0032741730317170322,yale pangolin robbin scale dang greenberg use open levin global world firsthand
452,0.0034882429491661024,deliveri packag servic postal fedex deliv mail parcel express post meituan startup
453,0.0048837500542606195,oil energi drill field compani ga explor product offshor exxon barrel reserv
454,0.03676749888250314,rare earth export shipment japan miner offici halt quota industri trade use
455,0.0513505241575637,zoellick robert summer foreign trade blueprint ipod thoma nation econom deputi countri
456,0.004970300473867099,gao zhisheng olivia edf kwan say brother york like demand husband pay
457,0.0003314430199335805,yan liao lincoln javier hernández dump fuman manag farley pandora construct debri
458,0.0020912676188899713,caixin ebola leon sierra liberia tseng suppli report region manag busi arkansa
459,0.13781906616173484,china export chines trade import year good product say manufactur countri market
460,0.004591241033303647,vietnam vietnames hanoi chi nguyen minh ho south countri citi tran moss
461,0.004507823067184983,cement cinnamon countri bark govern say spice use shortag gall offici expans
462,0.002812546189927262,foundat tao chariti niu charit clay peopl figurin report mani judi vice
463,0.008883660475287731,street shop chinatown day restaur peopl good like look place snake old
464,0.00041225298875627986,singer soccer bald reindeer dolan 100th grant comprehend alcohol coach paid takeaway
465,0.0043773074267318855,rudd tablet nobl ira govern kevin industri kindl iosebashvili compani like mani
466,0.011835969611590008,immigr refuge peopl mani arriv chinatown york citi live commun countri number
467,0.009458528742488198,health medic care doctor hospit insur treatment patient say clinic pay peopl
468,0.0028965946767927765,poison counterfeit toothpast diethylen glycol compani fake tube use offici export panama
469,0.005197772015683897,travel tourist trip tour visit visitor tourism day includ citi guid offer
470,0.004977020364128424,secretari geithner dialogu treasuri offici econom issu state timothi administr concern discuss
471,0.0112744159220818,growth global economi world econom europ recess forecast slow economist countri export
472,0.03676375121006392,wong dow jone shin trade fukui newswir board ifc czar sec day
473,0.0005362010145296838,wright disc ah hemp marijuana ong cbd dean verizon farm tom industri
474,0.0001820650459381646,robin steril wuer placement munro retard pervers kirsten delug kaixi wrath tatlow
475,0.005161553282533493,court case lawyer judg charg legal sentenc trial prosecutor convict appeal law
476,0.007134813140962829,ga natur energi pipelin billion suppli lng deal cubic project liquefi export
477,0.18625946164483762,trump trade navarro mnuchin presid kudlow tariff white lighthiz hous advis peter
478,0.07595210179551201,china chines econom new market trade beij compani technolog economi global polici
479,0.00015535567462457214,pole washburn goos watson maotanchang puccini sparrow monywa abigail banjo fit concur
480,0.018633787211053153,read harvard shrimp book cambridg porter brooklin store squar bookstor librari concord
481,0.005514531518982849,deleg amend constitut session tourism congress legisl privat propos annual legislatur peopl
482,0.004309874588734731,linkag markey woodi hey american schultz debacl voter presid henderson bait senat
483,0.00474931889013665,pompid rebut debat open zakaria project like stewart work regan state west
484,0.04768684377292333,investor market global asset bond manag year trade said invest yield risk
485,0.005014318569810932,asian econom region east asia group divers central organ japan american member
486,0.010143973629297736,countri nation climat develop emiss cut negoti world agreement copenhagen global commit
487,0.025984108826967348,digest lucki number winni vitamin like greenpeac auspici defici golden make trade
488,0.008485284515171583,uighur xinjiang attack ethnic region peopl group polic govern han kill offici
489,0.0017352025836462242,egypt egyptian pang cairo mubarak hosni erron middl east countri moham arab
490,0.006129673289371995,citi build park beij like old place street center built tourist look
491,0.003604991247458055,kadeer exil bust businesswoman rebiya hezbollah uighur covertli lubold world gordon presid
492,0.0007577485118667602,arctic norway netherland belgium finland polar rout sweden austria alaska northern franc
493,0.0013658661843036824,potato banana cruz work ccp amantadin leibold tank dyslex english ream frontlin
494,0.0063287364617224335,fossil bird dinosaur evolut creatur feather speci like scientist paleontologist time discov
495,0.21067493025868952,trump presid trade donald tweet deal white hous american administr make war
496,0.0025933191290025428,wreak havoc compani renminbi lamp forbad time terracotta beig subscript entireti irv
497,0.005075645881861794,water citi river say use area industri environment project million plant drink
498,0.0025682379268955643,silk ding spirit merchant alley liquor market blur stall diageo pernod boxun
499,0.019294742108168367,white hous dinner state offici visit guest tashi presid steinberg nation washington
500,0.0031648775820970736,bannon hawaii au hawaiian madam polit white pat blue breitbart presid note
501,0.0006602219970479203,poon terenc yellen saumya vaishampayan fed janet servic volcker gregor erhu turn
502,0.00023044272398702452,lai tesco mosquito dengu gwadar jimmi giordano ascrib piot zika fetal nao
503,0.053404906233161235,dollar euro yen currenc late price point york new basi franc trade
504,0.002469693105838761,mortgag freddi fanni mae mac govern home hous bank thornton secur loan
505,0.004717512170135893,intellectu properti trademark protect counterfeit infring fake slave brand right knockoff enforc
506,0.003783773891734582,muslim uighur camp xinjiang minor ethnic islam religi govern human intern right
507,0.0025242767817428903,jeann rey whalen use face cnh economi busi citi come consum gdp
508,0.0034261196363821094,firework nokia magic netflix finnish display million juli fourth pyrotechn hast make
509,0.0171711702030464,commod price demand china year global oil world market materi like raw
510,0.005032081095080735,kunm ralph lauren elli depart say px shannon includ like lampton yunnan
511,0.002892572475963894,opera perform theater stage music product audienc sing play tradit art actor
512,0.012317639170136195,technolog compani engin work use silicon say employe valley make machin busi
513,0.005476198291091841,aid econom beij countri help world money assist nation million uzbekistan influenc
514,0.005088671848824815,rethink pathway hash chandler barcelona say lebanon joff mani world countri expressli
515,0.003965080875938501,investig alleg compani accord charg offici depart case prosecutor offic document govern
516,0.005516709336668377,rice offici diplomat bolton secur talk negoti russia enrich iran meet state
517,0.006614276882243963,antiqu art cultur loot relic market item import dealer say heritag mani
518,0.006328184749377799,boston massachusett globe born school colleg graduat univers commun advic high reach
519,0.0012706784738657853,stone hurrican gulf floor depot coast ocean home antipiraci vinyl commenc heali
520,0.009247979026313486,state unit taiwan reagan american sale relat offici arm peke administr washington
521,0.3547524680716798,trade wto organ world rule countri negoti repres member open administr market
522,0.008741634944060897,televis broadcast tv radio video media station channel program news network viewer
523,0.00784433889397681,jon angl say mit gp chesto mani irobot tuft research lgbt american
524,0.006105266956004697,brazil brazilian da paulo sao countri silva europ america rousseff world lula
525,0.0004982478378821218,macao portugues portug coloni gambl enclav lisboa return hari percent taipa offici
526,0.001020751187982963,patent sock cole fort swan nichol alabama file ftc compani associ product
527,0.00580416842396122,reserv bank financi central capit invest banker governor debt manag market govern
528,0.00022570329877569012,jia sarkozi chai nicola arbitr lauri burkitt french sin bolivia moral zhangk
529,0.0009262405425126942,baker util 3d jame yiu cypru meili aussi member queensland brisban chief
530,0.004096818371923364,nigeria nigerian east timor dissolv terror govern state middl nation countri woodsid
531,0.005264167468753162,milliken kohl compani say cube freegat hondura group nordstrom penney work execut
532,0.007919034593754906,god sect peopl jesu salmon lightn million almighti rais long hymn separ
533,0.0022073796380862225,toilet garratt julia daimlerchrysl dove coupl coffe interrog restroom world vo public
534,0.003623773764639247,carson millenni sub tie peopl thyssenkrupp reproach danwei bandi bull di mani
535,0.011222261640957805,hear committe testifi testimoni told feder trump letter mueller hous counsel washington
536,0.0001749473203633764,wanda amc legendari lilley dalian agil chain jianlin mangkhut repatri einhorn nobl
537,0.009858470940645415,newslett leonard chien make cita dealbook like renminbi american say beij shame
538,0.006475163542668931,hoffman say like nation govern start right linkedin public earli includ countri
539,0.09945861425409072,ban ivori eleph trade wildlif illeg poach conserv endang speci intern market
540,0.0021643671506661587,el paso albert kwok arnold border juarez hung jennif play weiss jose
541,0.007330456632155407,gold ounc silver metal preciou price ethanol sugar platinum bullion use settl
542,0.003915594205575934,prison releas detain arrest detent sentenc polic author right charg lawyer beij
543,0.00033933975770709154,ellen hors wallac ruth chile dan choy bok veggi sichuan gourmet aunti
544,0.002548790353737983,hair long legco che lahn urin unruli idol geisha iq mermaid recent
545,0.0010964544808902568,cabl hainan island sanya undersea connect tropic commun southern line rerout servic
546,0.003266894204142338,emiss carbon global dioxid cap reduc nation greenhous climat limit cut industri
547,0.0004036539691271076,dole gill ray siobhan gorman instig deer ackerli kerr accord vilifi manta
548,0.005737068832110085,agent johnson chin intellig spi motion document classifi pipe espionag agenc servic
549,0.0013831826234603892,guesthous warmbier otto huckabe diaoyutai exempt 2nd govern question circu american reciproc
550,0.010045367537037338,home hous price citi buyer apart market buy govern real properti bubbl
551,0.008385272687706101,foreign program invest oversea allow domest investor qualifi capit quota regul rule
552,0.0011379044084740752,max baucu strand montana backup heaviest salisburi woeser thorn premedit baucuss snowstorm
553,0.008053412179865688,xiao xue tenni day like american player tabl sport time ball make
554,0.015400835438274042,popul countri world rate age peopl econom growth number million develop nation
555,0.0005099040733140185,fujian ping koch mammoth fujianes york chinatown rice crook goldstein provinc network
556,0.001940904966722974,membership gatt jeju kuril observ nakamura econom hengdian undefin world midpoint tai
557,0.005985805303967543,zhuhai hawker mudslid say accord like citi servic morakot articl drawdown jone
558,0.0009678028969318953,hole criteria qq natali chastis quartz black thayer erupt joli gillespi volcan
559,0.0030018739512023313,goldman sach hui dixon pencil dc group linxia govern want like compani
560,0.02781128453012749,tax pay cut incom corpor revenu rate levi capit busi financ taxat
561,0.001032144941121448,rent rental tenant landlord home vape circu group star servic anis ambul
562,0.006662365747053176,student univers colleg school educ graduat studi american intern program mani campu
563,0.0037955687424603853,villag local offici govern land resid farmer provinc polic counti author compens
564,0.008288724209530423,cash capit market billion bank like overheard equiti chinalco rio investor deal
565,0.02880596026238891,trump presid impeach democrat hous senat republican say elect polit inquiri investig
566,0.001109146627176863,tan beer brew breweri brewer craft drink tsingtao quotat bar pub beij
567,0.006169515670135803,seminar countri antiretrovir peopl outrank intern central regimen make research talk jianhua
568,0.007915055924625786,organ donat donor transplant voluntari prison execut use support mani citizen peopl
569,0.0006161962415722813,crown fong mekong lieuten firecrack saddl helmet armor arent arm thirteen misunderstood
570,0.0027920713149683736,jordan ginseng wisconsin moy youll american compost root plant bernhard pika say
571,0.0036363866380707465,portal robertson citi finalist shan peopl work manufactur neural ammonia guangm lixin
572,0.05201198590800193,yuan china market bank beij chines central trade money investor capit pboc
573,0.004283612521540653,hotel room resort guest travel open luxuri busi citi tourist tourism manag
574,0.008391799208650677,parti polit govern reform communist peopl offici econom mani leader social public
575,0.007715303782807202,open art work museum artist daili galleri paint sunday nation saturday american
576,0.00902544315173056,zhang say like use mani peopl time work studi credit help govern
577,0.0021047276286446036,plantat roach rubber hitch concierg da pao tree mcnalli make practic open
578,0.04098438427354015,trade american dongguan america econom hooker lowel navarro say compani make citi
579,0.0047193059371421755,sichuan school chengdu govern earthquak offici collaps build parent provinc construct mani
580,0.009680954137872283,retir elderli age older live peopl work home care young mani worker
581,0.012626654868018295,dress wear wed suit tailor wore gown cloth coupl like white outfit
582,0.00048118940115257625,miao grove ohio noon andi commun secttr isl repres youngstown blum insurmount
583,0.0024915207727187207,bhutan racism montreal racist ozon spear rall leisur martyr condition insul protocol
584,0.0015241409885124485,wu harri pipa say privat andrew hope ying krono stori home charg
585,0.003883875045528877,harbin heilongjiang surinam citi sterl day street chew make mani frigid peopl
586,0.04173805221895427,union organ feder say worker employe offici repres store acftu compani trade
587,0.005709053002126341,arm french franc lift embargo britain pari british sale european ban say
588,0.003671967702058297,chow staffer lobbyist maloney trip driveway group autism busi time like kombucha
589,0.013511706719464835,pei home like kid room live famili time love hous day want
590,0.0019249870311107756,envelop coach huiyuan tian offic baker money red regroup help month end
591,0.04910754706126906,sanction export state offici administr impos american unit missil depart sale trade
592,0.05422407527630085,africa african south countri contin develop trade zambia billion nation nigeria angola
593,0.0056292833744678375,bremmer eurasia ian countri govern state capit polit tvb make say jinsong
594,0.0013792019520089118,chao kazakhstan kazakh canton foremost famili group sauytbay osborn central khorgo almati
595,0.00011039043385805038,shaft gabbana dolc vivian fta len rhinocero rosewood cemeteri bombard incompat salama
596,0.007049040891403842,bond debt yield issu market billion investor rate corpor default compani price
597,0.003915075093444002,laptop negropont peopl kaesong firm hepe fengrui lefkowitz accord lawyer day quanzhang
598,0.008094837481502524,oil crude barrel energi price demand import million suppli day product refin
599,0.004999778841196328,kim north jong korea korean nuclear leader meet summit pyongyang il visit
600,0.0028211074564354617,formula babi milk infant powder scandal dairi taint govern sanlu melamin kidney
601,0.004793333777874845,ethiopia djibouti ethiopian say base outpost africa addi foreign secur ababa countri
602,0.0020630949011630887,vincent superfici auslin world detour dictionari protestor erstwhil vein brinksmanship especi great
603,0.0005083414391336359,hutchison tsinghua pipelin keyston whampoa clone product alto palo xl alberta koh
604,0.01792701480113579,emerg market say fund manag invest investor countri stock portfolio develop global
605,0.00732419388235294,tire hangzhou rubber kelli import recal cooper foreign gum say zhongc safeti
606,0.00412551727121595,chan law legisl hong kong legal govern independ oath lawmak ip basic
607,0.009549006213182366,world centuri econom power western countri west global rise polit modern develop
608,0.0033768529451218363,dive cefc chad ye say disinform compani polit jiaolong explor meter foreign
609,0.0008888966844658656,huang yong eddi ling fuzhou offici friend vitamin yi discuss work end
610,0.009704455010960147,venezuela ross chavez venezuelan hugo presid maduro oil billion caraca govern countri
611,0.000516314868908901,bmw donkey harmon whiski spartanburg scotch south arch german carolina merced unwarr
612,0.012384273916669889,articl correct incorrectli error edit dow reprint jone licens misstat refer time
613,0.007484581746943842,asia asian region southeast south thailand korea malaysia singapor indonesia east japan
614,0.002571838724594893,fenc gari lilian apprais stephenson dish america world jill stimson betray arch
615,0.0017014957720660015,chemic spill harbin toxic jilin offici petrochina citi northeastern shutdown songhua shut
616,0.0012973494175301705,volvo geeli zhejiang group swedish hold compani plan develop maker equinox shufu
617,0.0012055808915067128,scrap recycl metal cummin materi milwauke michigan compani mint peach kimmel industri
618,0.006251990593924005,fang today dissid beij student minist martial movement crackdown democraci demonstr tiananmen
619,0.09919753263941092,trump pro trade tariff percent mac billion mushroom presid monday product appl
620,0.006468974182867224,bike diamond jewelri jewel like bicycl stone necklac ring time make graff
621,0.10362615167189944,human right trade american beij clinton presid polit prison statu christoph renew
622,0.008655893776266878,plan govern econom growth target economi offici nation polici annual meet reform
623,0.00955135857786774,appl iphon sale ipad cook store product model peopl tech time analyst
624,0.004030499908073134,rate downgrad moodi fitch credit guan dagong firm compani govern notch poor
625,0.059246390193923186,siemen compani trade say german engin manufactur germani global like use soe
626,0.0005580297566678402,deaf antiship guangli xiaotian benq sever underwear vat flournoy use refund asaf
627,0.010309112252982438,network news cnn cb nbc wan abc anchor report sunday tonight night
628,0.002737882570578606,medicin recycl tradit use herbal compani materi herb heal plant supplement acupunctur
629,0.007103968119271327,restaur shark banquet fin soup say serv like chef waitress cafe popular
630,0.0010430890054235122,duan clsa satisfactori jang undu abolit econom dearli sinc infrequ upturn foregon
631,0.011873908622737442,russia russian moscow ukrain countri putin vladimir bric medvedev nation nato world
632,0.001183629915919145,jason nail leow straszheim longev rosi greenwich central growth offici econom upwardli
633,0.0022348303306480087,ng proview slay lap delek tenzin chi week busi make shop abram
634,0.10576547510443539,textil quota import trade export industri limit apparel cloth impos agreement american
635,0.0019969947749716066,alcohol polit thoma digniti econom chang mer word reform nation social unstopp
636,0.005027132397431605,glencor zinc brake copper world market price mafia valentino say intern countri
637,0.0038290870219215263,airport termin ford nan handl rick arriv work carew point american passeng
638,0.00041848637602456254,nissan coral austin ghosn leaf carlo sang reef razon helen arrowhead bean
639,0.002552079024413244,crash kill ball fatal wednesday accid passeng terri gou safeti kubota yoko
640,0.0030505091371457647,site internet web googl govern censor search censorship block onlin user inform
641,0.005027319160249509,yang penc presid beij interpol accus polit influenc nation offici interfer jiechi
642,0.00378143758604125,facial chua recognit institut like govern iflytek surveil macfarquhar use person galston
643,0.0028276494650295494,wolf ram barn jackson blue head twin black rock roll center jammin
644,0.001287019863283541,syria syrian assad arab regim bashar opposit damascu annan militari russia kill
645,0.0017413279044437688,morgan stanley schellenberg peterson retrial foreign carr sdf ward howev summer matter
646,0.024024222859163943,obama presid meet leader visit trip state summit barack white hous american
647,0.0026430825540592813,qingdao denmark greenland danish rasmussen plan yacht compani world use hershey offici
648,0.016450636222304364,bush presid administr american polici say white washington econom georg hous offici
649,0.0016662405078763792,peke western photo opera cultur sinc american tour style miss form perform
650,0.004060550422686889,geng shuang fortun zao cooki say citi rabe backhous make way live
651,0.04698899646532403,tyler trade million billion offici heathrow presid talk govern intern expect american
652,0.00943296287531873,product consum recal manufactur lead safeti make compani say use commiss custom
653,0.004416048515198924,alibaba onlin platform fake compani taobao shop jack group site consum sale
654,0.002535392662927914,burn funer harvey bodi coffin york mourn depart mourner rosenth servic examin
655,0.009396952414504434,cut fed policymak econom offici economi outlook like risk job meet rate
656,0.0013164938940695458,hua rajapaksa offici guofeng minist clapper power secretariat chairman commissar sirisena govern
657,0.02971459862257459,warrant lion everbright autopilot turnov agbank wyden ringlead trade took ron dissatisfi
658,0.00910792754413094,advertis cctv soni ad entertain million commerci say televis vip recal cognac
659,0.002791349231341959,steel phoenix coke furnac industri product germani hangang compani state countri pollut
660,0.0017803319413374522,toyota ireland hybrid shih neg bank rate portug central koji bulgaria miso
661,0.004888822785634322,solar panel manufactur industri compani energi govern american subsidi price cell state
662,0.0025586589174811008,walmart valley silicon webb compani execut industri govern report mengniu discrep lucent
663,0.006204809930598615,say feldman depart mani zealand unit american conserv muhammad nation industri make
664,0.004463314509025977,walker pigeon fli sha say manufactur mackenzi produc product macri alloy american
665,0.007867727062195693,say backlog free foreign execut countri presid immigr elimin includ carolina demint
666,0.0038378981934195635,drone cao outsourc predat dear use unman telegram underwat american surveil develop
667,0.004935843717175718,steel iron ore rio price steelmak tinto industri bhp ton compani world
668,0.007500293663952391,energi coal power use electr emiss world plant clean ga carbon develop
669,0.002958014620597522,henan zhengzhou millionair provinc peugeot psa fan idg industri sinc peopl citroen
670,0.014876606257669166,miss contest pompeo mike world pageant competit beauti talk compet come axi
671,0.000545709725958124,stapl ko maggi stevenson climber cut illicitli romanc abyss staff bu copley
672,0.0032962784473531868,saudi arabia arab gulf middl emir princ persian moham countri qatar east
673,0.008519389760839068,govern growth debt economi econom stimulu financi economist china beij polici market
674,0.0036504604800507395,miner coal shanxi safeti underground explos accid trap govern offici provinc work
675,0.00124641884547316,noda suzuki yoshihiko kite buy beij ad offici karakoram mochizuki kashgar takashi
676,0.0036640356269059416,citi jane bike govern asa nonresid boomtown compani local lanhe hydro like
677,0.017345665410378804,day friend work live time peopl like say told home want famili
678,0.004782805525260647,say law mcconnel depart lebe california state individu rais oppos use pass
679,0.054344997635055875,provision kevin trump tariff trade hassett presid percent manufactur american unit heck
680,0.010428590900214875,berri juvenil pardon make johnston like use juici asustek chair peopl compani
681,0.004897232955396915,wen premier jiabao beij prime minist offici visit comment govern leader say
682,0.03478862242787519,davi bob retract ned use say industri trade anoth investor compani buy
683,0.005142036048220055,bank london group servic royal said licens reprint articl rose china motor
684,0.0012288157878890412,poverti comedian damian manuel comedi paletta swear joke kimchi unnot govern old
685,0.006311738108794471,lace say beij accredit foreign ba govern cereal product inco make local
686,0.0035050426519805996,ton metal copper aluminum price metric produc demand coal import million analyst
687,0.04511816060200524,zone market trade champagn countri boj say icap open chief end number
688,0.009353853060120808,green softwar comput data inform govern use monitor instal requir industri say
689,0.0027205512164843616,garden build design hous mountain architectur built old tree citi roof wall
690,0.008294393298132268,say hale make capit countri khanna birch chx locomot govern local need
691,0.00021376387243297168,forest passeng dali ventur guilin guangxi punk golden forestri cabin deck dior
692,0.004934958581382953,howard kingston nyu khabarovsk maxin amur ______ say work peopl countri usc
693,0.0020358911554465274,museum art collect exhibit piec object display includ bronz centuri carv galleri
694,0.01139415282616999,motorola sky reintroduc mackintosh herb hookway miser manual mon sherri thi saigon
695,0.07154765928429409,year china sale said new million market expect billion rose increas earlier
696,0.002298749203348118,jiang du wo buemi bailey cofco told say austrian group small compani
697,0.06251706531512471,stock market investor percent trade point dow averag earn sinc invest week
698,0.006912303126836732,compani busi privat entrepreneur group invest money firm financi accord execut million
699,0.0053173262903824505,aid mental blood infect needl center hiv h7n9 health peopl mercuri psychiatr
700,0.0030833589287634776,road walk street town shop hour citi day bu local night head
701,0.003310261986008394,summari tenet nake kuroda goldberg ebb pear like malay maynard precautionari fassihi
702,0.0047637058980087455,like bar shop citi loung stroll boutiqu night peninsula french best open
